Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2010-01-04,6.440331935882568,6.455077737084846,6.391279445583416,6.422877648415861,493729600
2010-01-05,6.451467037200928,6.487880327929836,6.417460888104832,6.458087781621806,601904800
2010-01-06,6.348846435546875,6.477045280657176,6.342225692663006,6.451465539489639,552160000
2010-01-07,6.337109088897705,6.379842571822461,6.2910660382072985,6.372319000569361,477131200
2010-01-08,6.379239559173584,6.379841846598225,6.291367069476212,6.328682371478371,447610800
2010-01-11,6.322966575622559,6.409936656739424,6.2730108613843925,6.403917799170273,462229600
2010-01-12,6.251040935516357,6.312733411200337,6.211919573553115,6.295278325516592,594459600
2010-01-13,6.339217662811279,6.347644065238641,6.142105257908541,6.255558336976202,605892000
2010-01-14,6.302501678466797,6.33349838931188,6.2901634237727,6.322965791664653,432894000
2010-01-15,6.197175025939941,6.367806026370576,6.195369368621774,6.347642852984377,594067600
2010-01-19,6.471327304840088,6.475841447952822,6.2365978898712315,6.269399457778435,730007600
2010-01-20,6.371718406677246,6.486675377139207,6.30460934710422,6.467415433833856,612152800
2010-01-21,6.261573791503906,6.419264624350618,6.235693511008879,6.382249860636964,608154400
2010-01-22,5.951009273529053,6.244421752495472,5.933254447107368,6.222754668614511,881767600
2010-01-25,6.111108303070068,6.160160393869574,6.0244387475210655,6.094255900652011,1065699600
2010-01-26,6.197475433349609,6.431302812541222,6.096361043026214,6.197776376209968,1867110000
2010-01-27,6.255856037139893,6.3371081843180415,6.004574016462286,6.224859329794546,1722568400
2010-01-28,5.9973530769348145,6.184234582331421,5.979598251090309,6.167081642230315,1173502400
2010-01-29,5.779777526855469,6.084926817002744,5.725308063759404,6.051222013576542,1245952400
2010-02-01,5.86012601852417,5.898344957536001,5.756905029982434,5.789105111892288,749876400
2010-02-02,5.894132614135742,5.907975987482095,5.819500784189587,5.895637730422833,698342400
2010-02-03,5.995547771453857,6.0247388299284275,5.850797456017155,5.873367770925905,615328000
2010-02-04,5.77947473526001,5.969665764968735,5.765029480736801,5.920311948933358,757652000
2010-02-05,5.8820953369140625,5.898346254663203,5.743363864547432,5.796930900949433,850306800
2010-02-08,5.84176778793335,5.954919869033944,5.838156474363435,5.889015003554155,478270800
2010-02-09,5.904062747955322,5.94348505576787,5.860727781315687,5.910984031684571,632886800
2010-02-10,5.871862888336182,5.916402032892487,5.845982604178523,5.8950346865672,370361600
2010-02-11,5.978694915771484,6.011196343551841,5.839963468695428,5.864640381948894,550345600
2010-02-12,6.030156135559082,6.068074138129889,5.883299211771938,5.961843301274669,655468800
2010-02-16,6.12103796005249,6.1297649012161175,6.064461907644149,6.077101105995172,543737600
2010-02-17,6.095458507537842,6.1484228428450285,6.044599566837009,6.144811528585121,436396800
2010-02-18,6.106895446777344,6.1357855681199585,6.046407119341141,6.067773265157536,422825200
2010-02-19,6.068976879119873,6.115020342535538,6.0521244773044085,6.074695196422825,415469600
2010-02-22,6.031360626220703,6.093955556923268,5.994345847282248,6.089140871325383,390563600
2010-02-23,5.930244445800781,6.0587442399448355,5.8896183633487045,6.018719641445511,575094800
2010-02-24,6.038581848144531,6.062054588549697,5.953717163709801,5.96545393570527,460566400
2010-02-25,6.078906536102295,6.104786817558812,5.9251283562312675,5.939874154055496,665126000
2010-02-26,6.157751560211182,6.174303015148983,6.078906542567606,6.090341969061385,507460800
2010-03-01,6.289261817932129,6.304609101247995,6.18273004722626,6.191757931846104,550093600
2010-03-02,6.285048961639404,6.344634048053501,6.251644701876662,6.317549589125614,566546400
2010-03-03,6.299491882324219,6.3157427958339145,6.257662434350281,6.2877559150418,372052800
2010-03-04,6.3410210609436035,6.347340860512157,6.278426156309787,6.29798784248148,366041200
2010-03-05,6.588994979858398,6.61156529850008,6.458990442705602,6.468319673818594,899620400
2010-03-08,6.592905521392822,6.623299544951842,6.5679276657418955,6.620892403858564,429889600
2010-03-09,6.7114763259887695,6.771061424159838,6.55709620555509,6.569735407925772,920259200
2010-03-10,6.766244888305664,6.7855052333841055,6.716891861213809,6.735850861607487,596218000
2010-03-11,6.786104202270508,6.786104202270508,6.720500681241713,6.73825630633149,405700400
2010-03-12,6.819209098815918,6.85321443555439,6.793629358308343,6.84238049293303,416323600
2010-03-15,6.736151695251465,6.7861062055239385,6.628115207793797,6.782495694466113,493502800
2010-03-16,6.7545061111450195,6.770455676938445,6.6961248180949315,6.7463810577523695,446908000
2010-03-17,6.744578838348389,6.814696533941618,6.718999492202841,6.768051583927813,450956800
2010-03-18,6.760528564453125,6.771061165727861,6.699137409094512,6.743976300696583,342109600
2010-03-19,6.688302993774414,6.778282913583098,6.657607219196507,6.764740884624189,559445600
2010-03-22,6.763535976409912,6.801153431495038,6.6251054774418225,6.634735648802588,456419600
2010-03-23,6.872173309326172,6.884812908822983,6.743974068044185,6.7903184626134605,602431200
2010-03-24,6.90256929397583,6.927547152525729,6.846594718962101,6.850507378399074,597780400
2010-03-25,6.820714473724365,6.9507193946741275,6.808676757825542,6.949214278393854,542284400
2010-03-26,6.948612689971924,6.980210486525643,6.877892319597145,6.8899300346190095,640875200
2010-03-29,6.9934515953063965,7.037990340013547,6.970280197857038,7.011809513625473,540744400
2010-03-30,7.0975728034973145,7.146626075281803,7.04942276185364,7.120143110405738,527310000
2010-03-31,7.071995258331299,7.120446659551521,7.055745146620758,7.086741861041226,430659600
2010-04-01,7.101186752319336,7.184244580407976,7.004285551089673,7.144521725522793,603145200
2010-04-05,7.177022933959961,7.177624819763749,7.065074585213001,7.071394787945699,684507600
2010-04-06,7.208621501922607,7.229686701367213,7.132183612383797,7.168295956850157,447017200
2010-04-07,7.240519046783447,7.280242697282439,7.182136940578023,7.208920451008938,628502000
2010-04-08,7.220959663391113,7.268808378547662,7.163480775548215,7.2357054635241695,572989200
2010-04-09,7.276332855224609,7.279343088315251,7.2363086481916135,7.265499712593818,334182800
2010-04-12,7.29137659072876,7.314849326294992,7.276931335866091,7.288667703649207,333026400
2010-04-13,7.295591354370117,7.306726643733684,7.255867694190481,7.278438814031997,306210800
2010-04-14,7.3936967849731445,7.397308099689961,7.34494564346777,7.381358528150266,404076400
2010-04-15,7.4908976554870605,7.494207624777777,7.388278160861373,7.396403215364516,376784800
2010-04-16,7.445154190063477,7.557704381642106,7.359387504734424,7.480363290763303,750545600
2010-04-19,7.435225963592529,7.459902476783473,7.2757294475494225,7.434022192042443,566924400
2010-04-20,7.360592365264893,7.500828510416536,7.311539889103537,7.479461971170537,738326400
2010-04-21,7.800863742828369,7.831860460868237,7.6958366758547205,7.788224140566449,982391200
2010-04-22,8.01904296875,8.027469371139311,7.709981397308429,7.77137295398745,793424800
2010-04-23,8.150248527526855,8.190874607669185,8.034990226339765,8.064782363676516,796955600
2010-04-26,8.110220909118652,8.199297546045367,8.070797813457098,8.18184367136857,479068800
2010-04-27,7.885725975036621,8.060268817642966,7.839984267033406,8.043115476245323,709343600
2010-04-28,7.87248420715332,7.9447080735554545,7.71629849893225,7.922138567321709,758402400
2010-04-29,8.084343910217285,8.125270530709297,7.8848232200794355,7.915217242597978,558840800
2010-04-30,7.857136249542236,8.142422802046264,7.8544281660365485,8.104504811452983,542463600
2010-05-03,8.015425682067871,8.061469516171659,7.9110005677889585,7.939891068743606,454342000
2010-05-04,7.784610748291016,7.923342580689629,7.726530790931859,7.9113056710476615,723819600
2010-05-05,7.7036614418029785,7.76836296439066,7.485181702836045,7.61458474801141,883103200
2010-05-06,7.410547256469727,7.77166977513926,5.996147845499071,7.638656272577394,1285860800
2010-05-07,7.097874641418457,7.420177590085968,6.777378153362654,7.334110349269063,1676018400
2010-05-10,7.643472671508789,7.663334901708025,7.479161875971379,7.530923248056316,984306400
2010-05-11,7.719610691070557,7.821025628010893,7.538447097149833,7.578771835473034,848906800
2010-05-12,7.887230396270752,7.9185276476788005,7.785213587254537,7.801462893253,654379600
2010-05-13,7.774982452392578,7.974803697985052,7.715998453037095,7.9212366703282555,599712400
2010-05-14,7.638358116149902,7.718407326771623,7.50835398731005,7.678683664384798,759362800
2010-05-17,7.650394916534424,7.709378918992802,7.454485516181054,7.664840175157492,762834800
2010-05-18,7.594418525695801,7.780697689348558,7.531221344615143,7.73345087761928,782678400
2010-05-19,7.473442554473877,7.611271146644268,7.368416326689497,7.508351116729945,1025726800
2010-05-20,7.155053615570068,7.338323379764085,7.108407878599599,7.279038043902915,1282915200
2010-05-21,7.2922821044921875,7.3578860503658134,6.962154569418127,7.006391970909363,1223891200
2010-05-24,7.425894737243652,7.5504826551592625,7.410848399685268,7.441543764033439,754238800
2010-05-25,7.37955379486084,7.425897399024823,7.136999417776054,7.202903910645967,1048006400
2010-05-26,7.346147060394287,7.587498388161193,7.335313118531306,7.525806313486594,850654000
2010-05-27,7.624212265014648,7.640463178787095,7.496615711959011,7.5414549908784965,666282400
2010-05-28,7.730443477630615,7.8062794719522985,7.62421265593192,7.805978930882105,815614800
2010-06-01,7.849309921264648,8.003088045959599,7.7930348340105144,7.8150032523362825,876472800
2010-06-02,7.943204402923584,7.968783336850925,7.834264710933765,7.960958823651512,688548000
2010-06-03,7.918229103088379,7.991356221826189,7.836674779218719,7.980220932276076,650106800
2010-06-04,7.702760219573975,7.881515520956656,7.662736010229874,7.77047037837362,758304400
2010-06-07,7.551690578460693,7.798758744994323,7.5399534001222905,7.772878451582945,886942000
2010-06-08,7.503233432769775,7.6377520189381904,7.392488920197177,7.620899226257729,1000770400
2010-06-09,7.318759918212891,7.580575295910233,7.297394187793483,7.567634355535848,854630000
2010-06-10,7.5387492179870605,7.55289233078294,7.288670858247509,7.368118187206454,776356000
2010-06-11,7.629027366638184,7.639559963425404,7.444252495190877,7.470132773830475,545759200
2010-06-14,7.65220308303833,7.798758701404645,7.644078024191536,7.702760701211218,602960400
2010-06-15,7.815008163452148,7.819823250339636,7.688915888136843,7.693129089163394,585074000
2010-06-16,8.04251480102539,8.057561141350504,7.843294633573966,7.857438547057321,783678000
2010-06-17,8.181549072265625,8.21254579403605,8.110226799154018,8.14332971976198,872855200
2010-06-18,8.247754096984863,8.275742192825275,8.168006225061971,8.192984087848945,784621600
2010-06-21,8.130387306213379,8.396414368636755,8.08705233749172,8.356690714274047,776490400
2010-06-22,8.241133689880371,8.304931983812239,8.170414110357573,8.190275540134126,717262000
2010-06-23,8.154463768005371,8.265509700585364,8.062076297148357,8.263102157137237,768457200
2010-06-24,8.095178604125977,8.22157139870922,8.06809374507032,8.155364769047846,714277200
2010-06-25,8.025962829589844,8.133397432013187,7.999179314258042,8.12707803313622,549942400
2010-06-28,8.074113845825195,8.11775016811852,7.960359831033878,8.032885066929737,584948000
2010-06-29,7.709079742431641,7.956449240821746,7.652804611931046,7.948323378768026,1133344800
2010-06-30,7.569444179534912,7.763246600689521,7.523702462349822,7.725328595926939,739452000
2010-07-01,7.477658748626709,7.6678506621464955,7.3193667856348315,7.652803515671066,1022896000
2010-07-02,7.431313514709473,7.551386904696392,7.318762490931462,7.5381446151165825,693842800
2010-07-06,7.482172966003418,7.607662545964651,7.407841271055773,7.553494428202155,615235600
2010-07-07,7.784311294555664,7.78732152717945,7.515877456645184,7.5381456243541365,654556000
2010-07-08,7.766857624053955,7.91160835222231,7.670558302940371,7.8989687499142125,738144400
2010-07-09,7.812899112701416,7.821324708092899,7.678681025465649,7.730742928052964,433322400
2010-07-12,7.742780685424805,7.880007398070571,7.6696535885595996,7.780096791809675,562878400
2010-07-13,7.577570915222168,7.71600147630736,7.415968145695076,7.713594735972935,1190924000
2010-07-14,7.605554580688477,7.69794203532957,7.4933056996723675,7.50474233262953,812047600
2010-07-15,7.567033767700195,7.733150180517835,7.442145314381242,7.470132593855372,824866000
2010-07-16,7.520389080047607,7.672963473156682,7.475549805391699,7.619095913930098,1039858400
2010-07-19,7.390385150909424,7.519788169105098,7.210426143321925,7.519788169105098,1024478000
2010-07-20,7.5802764892578125,7.610671319392505,7.222765174939543,7.309735661292587,1074950800
2010-07-21,7.65099573135376,7.979316742118223,7.643773906638924,7.977511085043088,1185671200
2010-07-22,7.794844627380371,7.824336228099093,7.683196820049115,7.754519082223235,645318800
2010-07-23,7.822531700134277,7.835773189693075,7.712388993198533,7.73676496991152,533388800
2010-07-26,7.802666187286377,7.827342692240972,7.75541937509394,7.824333264370223,420551600
2010-07-27,7.947117328643799,7.968784410683991,7.833363339864897,7.850516680859221,584771600
2010-07-28,7.853227138519287,8.00459862824896,7.831861394669776,7.934781471744774,519985200
2010-07-29,7.767458915710449,7.904083773008183,7.706971403970497,7.8457024596988605,643806800
2010-07-30,7.741580486297607,7.815309502827942,7.6708600957933175,7.700653850745674,448210000
2010-08-02,7.880007743835449,7.902276710080312,7.812899500472475,7.837576009401721,428055600
2010-08-03,7.882415771484375,7.922439965696205,7.806881124078803,7.854729832496278,417653600
2010-08-04,7.914015769958496,7.953136740738744,7.83366602266794,7.909802569255976,420375200
2010-08-05,7.875494003295898,7.920032739372435,7.840885978999855,7.876396430009727,289097200
2010-08-06,7.827045917510986,7.869177124388868,7.75301475985336,7.817716284829604,444897600
2010-08-09,7.876999378204346,7.889037093250326,7.8113954383753255,7.868873518755418,303128000
2010-08-10,7.806579113006592,7.837877167157348,7.750604550514933,7.819820597454989,451920000
2010-08-11,7.529115676879883,7.694631005456664,7.51768065386379,7.685904065895542,620054400
2010-08-12,7.577268123626709,7.616690438237824,7.406637115073969,7.4237904586201555,534920400
2010-08-13,7.496316432952881,7.579976147923694,7.496015088261656,7.573054863055638,354869200
2010-08-16,7.4523797035217285,7.523701966286315,7.421683527358758,7.450574046100377,318430000
2010-08-17,7.582681655883789,7.662730823979551,7.4993217155895175,7.525804678835654,422640400
2010-08-18,7.615785121917725,7.66393516925424,7.5709458473749205,7.5944193871994665,339696000
2010-08-19,7.519786834716797,7.628123833625943,7.483674501747082,7.608863494129778,426706000
2010-08-20,7.5125651359558105,7.641365457913707,7.493304794079076,7.5050419667030575,384230000
2010-08-23,7.397005558013916,7.583586103594362,7.3804549069521554,7.5772667056554575,414041600
2010-08-24,7.2203593254089355,7.312746001872886,7.181839429991955,7.302816089540192,602565600
2010-08-25,7.309432029724121,7.342535737307995,7.1381999983972655,7.1634783896939265,596867600
2010-08-26,7.230887413024902,7.395499493766546,7.230887413024902,7.3864712105740535,466505200
2010-08-27,7.271215438842773,7.301008381819723,7.088848073635089,7.275128098029685,548391200
2010-08-30,7.297694683074951,7.395499069755692,7.242923905099551,7.2453314471461825,383289200
2010-08-31,7.31575345993042,7.35969031197781,7.232996186024128,7.27813600587302,420786800
2010-09-01,7.53333044052124,7.567335779204132,7.411451391611926,7.447262387501624,697037600
2010-09-02,7.58870267868042,7.58870267868042,7.480365651923358,7.56131727821272,415427600
2010-09-03,7.787321090698242,7.787621631792261,7.658821290531653,7.676576519067316,520788800
2010-09-07,7.758427619934082,7.8101881642472515,7.711481355894467,7.723217721008014,342557600
2010-09-08,7.9122090339660645,7.956446429933539,7.797250466210952,7.817714581119357,526551200
2010-09-09,7.916724681854248,8.02054718318253,7.912210939565523,7.976009235414987,438575200
2010-09-10,7.926954746246338,7.959757116522738,7.866466436157766,7.920334003259878,387542400
2010-09-13,8.036195755004883,8.073511873687027,7.997676668222579,7.999481522165772,388780000
2010-09-14,8.066889762878418,8.100293216129332,7.990451880933649,8.011216537207792,408150400
2010-09-15,8.131890296936035,8.136706185550919,8.060267514296958,8.070199028962627,429368800
2010-09-16,8.322986602783203,8.325996031663564,8.110225204249483,8.132494977964154,652103200
2010-09-17,8.286873817443848,8.364816004761908,8.236015682391084,8.356690146213763,634477200
2010-09-20,8.523412704467773,8.539964165703902,8.30132161842928,8.308242904812092,658677600
2010-09-21,8.539657592773438,8.647392697228966,8.5101660039266,8.5423664795855,668074400
2010-09-22,8.659433364868164,8.666354649376625,8.498733079866723,8.50776136634676,585289600
2010-09-23,8.694642066955566,8.810201717695936,8.606769160115679,8.616699872982753,786116800
2010-09-24,8.796958923339844,8.833372603218605,8.743694052503374,8.790338984803382,649488000
2010-09-27,8.762051582336426,8.869485372854106,8.757537841143261,8.846915863302524,482834800
2010-09-28,8.632648468017578,8.78040778361515,8.275739105758438,8.78040778361515,1035042400
2010-09-29,8.647998809814453,8.721427276835238,8.606770834191735,8.643785608836188,469644000
2010-09-30,8.539056777954102,8.727141601569478,8.46382268779084,8.697048126221285,673391600
2010-10-01,8.502043724060059,8.624223318221764,8.46683380911633,8.611283176256753,448142800
2010-10-04,8.385279655456543,8.513477281483445,8.359097227785552,8.47435632125059,435302000
2010-10-05,8.695245742797852,8.710592625453046,8.480978414056715,8.486396189889856,501967200
2010-10-06,8.702770233154297,8.787032659275209,8.584502456119212,8.714807952196155,670868800
2010-10-07,8.703673362731934,8.7415913736871,8.634157545038153,8.737378172071411,408399600
2010-10-08,8.84962272644043,8.862562866089036,8.727142613118595,8.778601827095974,658403200
2010-10-11,8.888445854187012,8.945022318796564,8.86557579974787,8.869789000570934,427753200
2010-10-12,8.98414421081543,9.013034731119758,8.802077360450756,8.889951085871282,558544000
2010-10-13,9.032293319702148,9.087063318151518,9.022061261509215,9.034098977030313,630092400
2010-10-14,9.097596168518066,9.102410450848314,9.040116482188532,9.078937710593513,435296400
2010-10-15,9.471657752990723,9.479482266644823,9.175837778777344,9.251974306524225,922194000
2010-10-18,9.5697660446167,9.599858728702724,9.45811823301501,9.58390995971492,1093010800
2010-10-19,9.313665390014648,9.4424656944151,9.028679388133655,9.130395644047608,1232784000
2010-10-20,9.344965934753418,9.456914285391623,9.234824045142947,9.298922875364589,721624400
2010-10-21,9.314573287963867,9.471661490774652,9.232718412297766,9.400038675463309,551460000
2010-10-22,9.252881050109863,9.33022137855406,9.217671930676106,9.301030314476675,372778000
2010-10-25,9.294105529785156,9.377163341165064,9.28206781643198,9.301629502423728,392462000
2010-10-26,9.27033519744873,9.321193347150365,9.198109697961725,9.234824735357133,392929600
2010-10-27,9.263711929321289,9.32600508978658,9.196602879710518,9.258294958066545,399002800
2010-10-28,9.185771942138672,9.268829777192273,9.055165929373196,9.267324660801293,551051200
2010-10-29,9.057570457458496,9.2050292377153,9.054259684358305,9.15537487348378,430511200
2010-11-01,9.15386962890625,9.196602708869694,9.09428455338236,9.094886439066151,423889200
2010-11-02,9.30975341796875,9.334731270483378,9.238733322502089,9.238733322502089,433930000
2010-11-03,9.413278579711914,9.41568612291926,9.28477877357034,9.370244146673544,508348400
2010-11-04,9.577887535095215,9.63536640461626,9.480383674897734,9.493023272519595,642488000
2010-11-05,9.543585777282715,9.617014257459447,9.532150747593137,9.569466873643378,361253200
2010-11-08,9.588421821594238,9.62302904437638,9.532447254415652,9.545688739972801,281758400
2010-11-09,9.51198673248291,9.669075733756419,9.46443935485111,9.661551758418547,383544000
2010-11-10,9.570664405822754,9.592933368307499,9.435844449018726,9.528833760537555,384227200
2010-11-11,9.529142379760742,9.581806197473812,9.45691686596324,9.479487188352568,361284000
2010-11-12,9.269732475280762,9.524625108748074,9.137321604710776,9.509578765913588,795846800
2010-11-15,9.23993968963623,9.345267296513196,9.216767487549559,9.282672778919245,403606000
2010-11-16,9.075927734375,9.256789968462733,9.00761491244129,9.200214319534126,657650000
2010-11-17,9.04312515258789,9.148151383441151,8.960668427689201,9.06419034624641,479449600
2010-11-18,9.281765937805176,9.319082040236768,9.169216548515031,9.184563425450204,494491200
2010-11-19,9.230610847473145,9.280867107576151,9.18577155969752,9.267926964364786,384843200
2010-11-22,9.430132865905762,9.430132865905762,9.204731820961365,9.229106994392165,393075200
2010-11-23,9.29079532623291,9.381679264033806,9.225492736253848,9.342556693238242,519447600
2010-11-24,9.473464012145996,9.49152058326472,9.381679254842505,9.389201620763393,413725200
2010-11-26,9.479485511779785,9.56073849729348,9.417492874161933,9.441567505445791,237585600
2010-11-29,9.535758972167969,9.554115282675543,9.370544945327572,9.494530198937587,445785200
2010-11-30,9.363622665405273,9.460223311737161,9.355196265566354,9.435545997923183,501858000
2010-12-01,9.521615028381348,9.562241112130902,9.479483828426735,9.487608884459485,461750800
2010-12-02,9.57427978515625,9.599858727342925,9.476174002841523,9.555621324579064,462837200
2010-12-03,9.552913665771484,9.589326554431736,9.51981074750365,9.539973521748886,342092800
2010-12-06,9.634465217590332,9.700069149373327,9.582402508194619,9.589023250657904,448481600
2010-12-07,9.576081275939941,9.75002138218617,9.57337319269839,9.744304674714243,391454000
2010-12-08,9.660346984863281,9.660648329566806,9.542982464077626,9.61881766678807,321935600
2010-12-09,9.622725486755371,9.705181392028285,9.600455722572267,9.694047715314941,294151200
2010-12-10,9.646805763244629,9.661551565304901,9.587821751417598,9.619420357881577,262511200
2010-12-13,9.680207252502441,9.782225681578524,9.660045285289758,9.761461025031066,439815600
2010-12-14,9.638681411743164,9.706392371874252,9.599860171977047,9.68201639408362,351008000
2010-12-15,9.640785217285156,9.720231721047272,9.605575304688777,9.62995047081042,417312000
2010-12-16,9.667566299438477,9.708493717657356,9.6329590819675,9.662751214520302,322030800
2010-12-17,9.648309707641602,9.683820166163951,9.636873877471166,9.679005079776399,386929200
2010-12-20,9.696460723876953,9.727758791075425,9.576688642595997,9.67810360548623,385610400
2010-12-21,9.756342887878418,9.76206039970093,9.691642190142716,9.720230552840913,256354000
2010-12-22,9.785233497619629,9.802086297197986,9.73678290421042,9.76115887323626,265921600
2010-12-23,9.738290786743164,9.784935736305773,9.725350642326552,9.780421994072144,223157200
2010-12-27,9.770788192749023,9.793659849207085,9.67569266349632,9.715717660505073,249816000
2010-12-28,9.794564247131348,9.830375244949481,9.78222599067996,9.807804930441854,175924000
2010-12-29,9.789148330688477,9.824056905411345,9.783430013482889,9.817134816539939,163139200
