Date,Close,High,Low,Open,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG
2010-01-04,15.536650657653809,15.605068399711053,15.474429153442177,15.541608217437455,78541293
2010-01-05,15.468233108520508,15.563671118733629,15.407498966404336,15.547310127147087,120638494
2010-01-06,15.078296661376953,15.51458656193373,15.031197474701163,15.51458656193373,159744526
2010-01-07,14.72728157043457,15.121430809228663,14.691337128073183,15.106557181411636,257533695
2010-01-08,14.923612594604492,14.954103057216164,14.603583757447268,14.675223957804597,189680313
2010-01-11,14.901054382324219,14.984098013605882,14.72579425826008,14.984098013605882,289597429
2010-01-12,14.637545585632324,14.82792708881262,14.576069184296259,14.815284978674974,194859654
2010-01-13,14.553509712219238,14.58548753941952,14.226540463105435,14.290743853121885,260838034
2010-01-14,14.621928215026855,14.729761547401045,14.44741128980525,14.474431556801969,170239717
2010-01-15,14.377753257751465,14.713895349056514,14.329165757012168,14.708441369114574,218194794
2010-01-19,14.56664752960205,14.636058110048344,14.2857855941465,14.40750065905808,173315202
2010-01-20,14.387917518615723,14.525993577329992,14.260996206562323,14.525993577329992,130515377
2010-01-21,14.45162582397461,14.546817047867073,14.185637503623369,14.463029255729595,253253712
2010-01-22,13.634324073791504,14.144734387297467,13.258766401568268,13.993519806515808,273035583
2010-01-25,13.386184692382812,13.631102187975761,13.27488116573014,13.549544968527988,177458675
2010-01-26,13.446174621582031,13.624160789587037,13.294216828217234,13.335862037805853,174873019
2010-01-27,13.438241958618164,13.575821591196613,13.269922229861235,13.417666615418606,159170382
2010-01-28,13.244638442993164,13.559708777631077,13.153165154991145,13.497487274809727,129648138
2010-01-29,13.136804580688477,13.410725165663917,13.029466726412478,13.348752350139893,166240784
2010-02-01,13.213155746459961,13.28231859534591,13.145728945258975,13.252323601965665,90369462
2010-02-02,13.166056632995605,13.26124595318213,13.079045435206297,13.26124595318213,164462143
2010-02-03,13.406511306762695,13.438242346251654,13.094414749740682,13.105321760652068,120413655
2010-02-04,13.0584716796875,13.336605687438974,13.028228951209558,13.311817888361658,135614418
2010-02-05,13.170269966125488,13.225053704272522,12.951380850780806,13.09862976617772,126713179
2010-02-08,13.224310874938965,13.435763182410302,13.176219793348013,13.200265334143488,108175956
2010-02-09,13.297935485839844,13.424112647051038,13.263974824070567,13.37478288510098,113206742
2010-02-10,13.248604774475098,13.331400676133038,13.08103013702649,13.239185125871384,107380987
2010-02-11,13.296943664550781,13.398331121097867,13.12589789219822,13.220591741574376,96761331
2010-02-12,13.2156343460083,13.315535390177955,13.15068680256594,13.211916413561626,91529795
2010-02-16,13.418410301208496,13.488564089563166,13.244886220325546,13.308594136988745,146723904
2010-02-17,13.341813087463379,13.470468553290381,13.326939458608475,13.435763735688475,81492313
2010-02-18,13.4660062789917,13.51037942932687,13.290498410101993,13.325203227225456,93826371
2010-02-19,13.405025482177734,13.48608533534656,13.378748421579072,13.39932281709766,102506786
2010-02-22,13.455594062805176,13.572102882469787,13.410973179097766,13.568384950083447,86105539
2010-02-23,13.2639741897583,13.476169703888974,13.195059079502494,13.460552868835757,115334688
2010-02-24,13.17473316192627,13.34751404555935,13.150936304595882,13.236954668391064,93412827
2010-02-25,13.049793243408203,13.100859997048296,12.890399592634548,13.066898389545786,132864148
2010-02-26,13.058966636657715,13.181673593392404,12.97666621123328,13.07433573590544,82279251
2010-03-01,13.204975128173828,13.219848756382396,13.082268170042427,13.118461298135657,89851528
2010-03-02,13.41246223449707,13.526491806105557,13.262486319971158,13.274138436515594,174925214
2010-03-03,13.518064498901367,13.587474135816407,13.367594057317925,13.444687295289052,124039193
2010-03-04,13.747859954833984,13.786034968462753,13.539877840999516,13.547314655236105,127829347
2010-03-05,13.98633098602295,14.072101607103294,13.879489550368469,13.915433992780645,157074555
2010-03-08,13.943446159362793,14.01037748467858,13.907005296546034,14.000461416387095,95813793
2010-03-09,13.886678695678711,13.99748579983886,13.795206358622744,13.878250939315528,127540267
2010-03-10,14.289752960205078,14.34057008453232,13.936753435805569,13.975177135045193,227043838
2010-03-11,14.406013488769531,14.531695172556546,14.233976771102354,14.235463184744805,169966698
2010-03-12,14.366350173950195,14.583007776400843,14.356930525803273,14.579537579542203,110548817
2010-03-15,13.960800170898438,14.116228170714638,13.782813042705861,14.047561741458434,186853758
2010-03-16,14.010873794555664,14.090694969331983,13.900809891071063,13.92733468718408,137774484
2010-03-17,14.019796371459961,14.165805661929376,13.987323074538486,14.087719589269522,133362007
2010-03-18,14.040620803833008,14.091191140649187,13.955345650300549,13.998974644102038,71354455
2010-03-19,13.881970405578613,14.080284200716974,13.814543601330131,13.881970405578613,192486794
2010-03-22,13.81999683380127,14.051775808298656,13.740175658972111,13.785539752064565,160792439
2010-03-23,13.60928726196289,13.84007528612713,13.43576318111572,13.808592931213479,220876809
2010-03-24,13.81578254699707,13.87825178803851,13.378748442860037,13.522773957612294,263592319
2010-03-25,13.953361511230469,14.179438744554504,13.848750650463876,13.857674826714442,157825359
2010-03-26,13.948651313781738,14.065161081022296,13.882465094293973,14.012607912882627,108252241
2010-03-29,13.942703247070312,13.998974349301553,13.896098579376602,13.956336298843933,124645457
2010-03-30,14.04830551147461,14.071111425666771,13.888909949386557,13.952122396527496,79412546
